26:05:2025-18:39:39 - INFO - LOG: Karnataka,ATHANI ARTO - KA71( 03-AUG-2020 ), No Records Found for year 2025
26:05:2025-19:44:24 - INFO - LOG: Uttar Pradesh,MEERUT RTO - UP15( 15-JAN-2018 ),2025,JAN Was successfully downloaded
26:05:2025-19:44:32 - INFO - LOG: Maharashtra,MUMBAI (CENTRAL) - MH1( 15-DEC-2016 ),2025,APR Was successfully downloaded
26:05:2025-19:44:37 - INFO - LOG: Uttar Pradesh,MEERUT RTO - UP15( 15-JAN-2018 ),2025,FEB Was successfully downloaded
26:05:2025-19:44:46 - INFO - LOG: Maharashtra,MUMBAI (CENTRAL) - MH1( 15-DEC-2016 ),2025,MAY Was successfully downloaded
26:05:2025-19:44:51 - INFO - LOG: Uttar Pradesh,MEERUT RTO - UP15( 15-JAN-2018 ),2025,MAR Was successfully downloaded
26:05:2025-19:45:05 - INFO - LOG: Uttar Pradesh,MEERUT RTO - UP15( 15-JAN-2018 ),2025,APR Was successfully downloaded
26:05:2025-19:45:12 - INFO - LOG: Maharashtra,MUMBAI (EAST) - MH3( 13-DEC-2016 ), No Records Found for year 2025
26:05:2025-19:45:18 - INFO - LOG: Uttar Pradesh,MEERUT RTO - UP15( 15-JAN-2018 ),2025,MAY Was successfully downloaded
26:05:2025-19:45:23 - INFO - LOG: Maharashtra,MUMBAI (EAST) - MH3( 13-DEC-2016 ),2025,FEB Was successfully downloaded
26:05:2025-19:45:36 - INFO - LOG: Maharashtra,MUMBAI (EAST) - MH3( 13-DEC-2016 ),2025,MAR Was successfully downloaded
26:05:2025-19:45:48 - INFO - LOG: Uttar Pradesh,MIRZAPUR RTO - UP63( 20-DEC-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:45:50 - INFO - LOG: Maharashtra,MUMBAI (EAST) - MH3( 13-DEC-2016 ),2025,APR Was successfully downloaded
26:05:2025-19:46:00 - INFO - LOG: Maharashtra,MUMBAI (EAST) - MH3( 13-DEC-2016 ), No Records Found for year 2025
26:05:2025-19:46:02 - INFO - LOG: Uttar Pradesh,MIRZAPUR RTO - UP63( 20-DEC-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:46:15 - INFO - LOG: Uttar Pradesh,MIRZAPUR RTO - UP63( 20-DEC-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:46:27 - INFO - LOG: Maharashtra,MUMBAI (WEST) - MH2( 21-APR-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:46:28 - INFO - LOG: Uttar Pradesh,MIRZAPUR RTO - UP63( 20-DEC-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:46:37 - INFO - LOG: Maharashtra,MUMBAI (WEST) - MH2( 21-APR-2017 ), No Records Found for year 2025
26:05:2025-19:46:42 - INFO - LOG: Uttar Pradesh,MIRZAPUR RTO - UP63( 20-DEC-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:46:48 - INFO - LOG: Maharashtra,MUMBAI (WEST) - MH2( 21-APR-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:47:01 - INFO - LOG: Maharashtra,MUMBAI (WEST) - MH2( 21-APR-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:47:12 - INFO - LOG: Uttar Pradesh,MORADABAD - UP21( 17-NOV-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:47:15 - INFO - LOG: Maharashtra,MUMBAI (WEST) - MH2( 21-APR-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:47:25 - INFO - LOG: Uttar Pradesh,MORADABAD - UP21( 17-NOV-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:47:39 - INFO - LOG: Uttar Pradesh,MORADABAD - UP21( 17-NOV-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:47:45 - INFO - LOG: Maharashtra,NAGPUR (EAST) - MH49( 17-APR-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:47:53 - INFO - LOG: Uttar Pradesh,MORADABAD - UP21( 17-NOV-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:47:58 - INFO - LOG: Maharashtra,NAGPUR (EAST) - MH49( 17-APR-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:48:06 - INFO - LOG: Uttar Pradesh,MORADABAD - UP21( 17-NOV-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:48:12 - INFO - LOG: Maharashtra,NAGPUR (EAST) - MH49( 17-APR-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:48:25 - INFO - LOG: Maharashtra,NAGPUR (EAST) - MH49( 17-APR-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:48:26 - INFO - LOG: Uttar Pradesh,M/S Sai Dham Super Srv Soln Pvt Ltd Ghaziabad - UP214( 20-JAN-2021 ), No Records Found for year 2025
26:05:2025-19:48:35 - INFO - LOG: Maharashtra,NAGPUR (EAST) - MH49( 17-APR-2017 ), No Records Found for year 2025
26:05:2025-19:48:53 - INFO - LOG: Uttar Pradesh,MuzaffarNagar - UP12( 19-FEB-2018 ),2025,JAN Was successfully downloaded
26:05:2025-19:49:02 - INFO - LOG: Maharashtra,NAGPUR (RURAL) - MH40( 17-JAN-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:49:06 - INFO - LOG: Uttar Pradesh,MuzaffarNagar - UP12( 19-FEB-2018 ),2025,FEB Was successfully downloaded
26:05:2025-19:49:16 - INFO - LOG: Maharashtra,NAGPUR (RURAL) - MH40( 17-JAN-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:49:20 - INFO - LOG: Uttar Pradesh,MuzaffarNagar - UP12( 19-FEB-2018 ),2025,MAR Was successfully downloaded
26:05:2025-19:49:29 - INFO - LOG: Maharashtra,NAGPUR (RURAL) - MH40( 17-JAN-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:49:33 - INFO - LOG: Uttar Pradesh,MuzaffarNagar - UP12( 19-FEB-2018 ),2025,APR Was successfully downloaded
26:05:2025-19:49:39 - INFO - LOG: Maharashtra,NAGPUR (RURAL) - MH40( 17-JAN-2017 ), No Records Found for year 2025
26:05:2025-19:49:46 - INFO - LOG: Uttar Pradesh,MuzaffarNagar - UP12( 19-FEB-2018 ),2025,MAY Was successfully downloaded
26:05:2025-19:49:50 - INFO - LOG: Maharashtra,NAGPUR (RURAL) - MH40( 17-JAN-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:50:17 - INFO - LOG: Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:50:20 - INFO - LOG: Maharashtra,NAGPUR (U) - MH31( 18-JAN-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:50:30 - INFO - LOG: Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:50:34 - INFO - LOG: Maharashtra,NAGPUR (U) - MH31( 18-JAN-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:50:44 - INFO - LOG: Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:50:47 - INFO - LOG: Maharashtra,NAGPUR (U) - MH31( 18-JAN-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:50:57 - INFO - LOG: Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:51:01 - INFO - LOG: Maharashtra,NAGPUR (U) - MH31( 18-JAN-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:51:11 - INFO - LOG: Uttar Pradesh,Noida - UP16( 13-NOV-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:51:15 - INFO - LOG: Maharashtra,NAGPUR (U) - MH31( 18-JAN-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:51:41 - INFO - LOG: Uttar Pradesh,Orai - UP92( 18-DEC-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:51:44 - INFO - LOG: Maharashtra,NANDED - MH26( 12-JAN-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:51:54 - INFO - LOG: Uttar Pradesh,Orai - UP92( 18-DEC-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:51:58 - INFO - LOG: Maharashtra,NANDED - MH26( 12-JAN-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:52:08 - INFO - LOG: Uttar Pradesh,Orai - UP92( 18-DEC-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:52:11 - INFO - LOG: Maharashtra,NANDED - MH26( 12-JAN-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:52:21 - INFO - LOG: Uttar Pradesh,Orai - UP92( 18-DEC-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:52:25 - INFO - LOG: Maharashtra,NANDED - MH26( 12-JAN-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:52:35 - INFO - LOG: Uttar Pradesh,Orai - UP92( 18-DEC-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:52:38 - INFO - LOG: Maharashtra,NANDED - MH26( 12-JAN-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:53:05 - INFO - LOG: Uttar Pradesh,PADRAUNA(KUSHI NAGAR) - UP57( 08-NOV-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:53:18 - INFO - LOG: Uttar Pradesh,PADRAUNA(KUSHI NAGAR) - UP57( 08-NOV-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:53:23 - INFO - LOG: Maharashtra,NANDURBAR - MH39( 02-MAY-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:53:32 - INFO - LOG: Uttar Pradesh,PADRAUNA(KUSHI NAGAR) - UP57( 08-NOV-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:53:36 - INFO - LOG: Maharashtra,NANDURBAR - MH39( 02-MAY-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:53:46 - INFO - LOG: Uttar Pradesh,PADRAUNA(KUSHI NAGAR) - UP57( 08-NOV-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:53:50 - INFO - LOG: Maharashtra,NANDURBAR - MH39( 02-MAY-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:53:59 - INFO - LOG: Uttar Pradesh,PADRAUNA(KUSHI NAGAR) - UP57( 08-NOV-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:54:03 - INFO - LOG: Maharashtra,NANDURBAR - MH39( 02-MAY-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:54:17 - INFO - LOG: Maharashtra,NANDURBAR - MH39( 02-MAY-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:54:43 - INFO - LOG: Uttar Pradesh,Pilibhit - UP26( 12-FEB-2018 ),2025,JAN Was successfully downloaded
26:05:2025-19:54:47 - INFO - LOG: Maharashtra,NASHIK - MH15( 05-JAN-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:54:57 - INFO - LOG: Uttar Pradesh,Pilibhit - UP26( 12-FEB-2018 ),2025,FEB Was successfully downloaded
26:05:2025-19:55:00 - INFO - LOG: Maharashtra,NASHIK - MH15( 05-JAN-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:55:10 - INFO - LOG: Uttar Pradesh,Pilibhit - UP26( 12-FEB-2018 ),2025,MAR Was successfully downloaded
26:05:2025-19:55:14 - INFO - LOG: Maharashtra,NASHIK - MH15( 05-JAN-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:55:24 - INFO - LOG: Uttar Pradesh,Pilibhit - UP26( 12-FEB-2018 ),2025,APR Was successfully downloaded
26:05:2025-19:55:27 - INFO - LOG: Maharashtra,NASHIK - MH15( 05-JAN-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:55:37 - INFO - LOG: Uttar Pradesh,Pilibhit - UP26( 12-FEB-2018 ),2025,MAY Was successfully downloaded
26:05:2025-19:55:41 - INFO - LOG: Maharashtra,NASHIK - MH15( 05-JAN-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:56:07 - INFO - LOG: Uttar Pradesh,PRATAPGARH - UP72( 09-FEB-2018 ),2025,JAN Was successfully downloaded
26:05:2025-19:56:07 - INFO - LOG: Maharashtra,PANVEL - MH46( 31-JAN-2017 ), No Records Found for year 2025
26:05:2025-19:56:18 - INFO - LOG: Maharashtra,PANVEL - MH46( 31-JAN-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:56:21 - INFO - LOG: Uttar Pradesh,PRATAPGARH - UP72( 09-FEB-2018 ),2025,FEB Was successfully downloaded
26:05:2025-19:56:31 - INFO - LOG: Maharashtra,PANVEL - MH46( 31-JAN-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:56:34 - INFO - LOG: Uttar Pradesh,PRATAPGARH - UP72( 09-FEB-2018 ),2025,MAR Was successfully downloaded
26:05:2025-19:56:42 - INFO - LOG: Maharashtra,PANVEL - MH46( 31-JAN-2017 ), No Records Found for year 2025
26:05:2025-19:56:47 - INFO - LOG: Uttar Pradesh,PRATAPGARH - UP72( 09-FEB-2018 ),2025,APR Was successfully downloaded
26:05:2025-19:56:52 - INFO - LOG: Maharashtra,PANVEL - MH46( 31-JAN-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:57:01 - INFO - LOG: Uttar Pradesh,PRATAPGARH - UP72( 09-FEB-2018 ),2025,MAY Was successfully downloaded
26:05:2025-19:57:22 - INFO - LOG: Maharashtra,PARBHANI - MH22( 25-APR-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:57:31 - INFO - LOG: Uttar Pradesh,Prayagraj RTO - UP70( 29-JAN-2018 ),2025,JAN Was successfully downloaded
26:05:2025-19:57:36 - INFO - LOG: Maharashtra,PARBHANI - MH22( 25-APR-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:57:44 - INFO - LOG: Uttar Pradesh,Prayagraj RTO - UP70( 29-JAN-2018 ),2025,FEB Was successfully downloaded
26:05:2025-19:57:49 - INFO - LOG: Maharashtra,PARBHANI - MH22( 25-APR-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:57:58 - INFO - LOG: Uttar Pradesh,Prayagraj RTO - UP70( 29-JAN-2018 ),2025,MAR Was successfully downloaded
26:05:2025-19:58:02 - INFO - LOG: Maharashtra,PARBHANI - MH22( 25-APR-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:58:11 - INFO - LOG: Uttar Pradesh,Prayagraj RTO - UP70( 29-JAN-2018 ),2025,APR Was successfully downloaded
26:05:2025-19:58:16 - INFO - LOG: Maharashtra,PARBHANI - MH22( 25-APR-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:58:25 - INFO - LOG: Uttar Pradesh,Prayagraj RTO - UP70( 29-JAN-2018 ),2025,MAY Was successfully downloaded
26:05:2025-19:58:46 - INFO - LOG: Maharashtra,PEN (RAIGAD) - MH6( 16-MAY-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:58:55 - INFO - LOG: Uttar Pradesh,Raibareilly - UP33( 23-AUG-2017 ),2025,JAN Was successfully downloaded
26:05:2025-19:58:59 - INFO - LOG: Maharashtra,PEN (RAIGAD) - MH6( 16-MAY-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:59:08 - INFO - LOG: Uttar Pradesh,Raibareilly - UP33( 23-AUG-2017 ),2025,FEB Was successfully downloaded
26:05:2025-19:59:13 - INFO - LOG: Maharashtra,PEN (RAIGAD) - MH6( 16-MAY-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:59:22 - INFO - LOG: Uttar Pradesh,Raibareilly - UP33( 23-AUG-2017 ),2025,MAR Was successfully downloaded
26:05:2025-19:59:26 - INFO - LOG: Maharashtra,PEN (RAIGAD) - MH6( 16-MAY-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:59:35 - INFO - LOG: Uttar Pradesh,Raibareilly - UP33( 23-AUG-2017 ),2025,APR Was successfully downloaded
26:05:2025-19:59:40 - INFO - LOG: Maharashtra,PEN (RAIGAD) - MH6( 16-MAY-2017 ),2025,MAY Was successfully downloaded
26:05:2025-19:59:49 - INFO - LOG: Uttar Pradesh,Raibareilly - UP33( 23-AUG-2017 ),2025,MAY Was successfully downloaded
26:05:2025-20:00:09 - INFO - LOG: Maharashtra,PHALTAN - MH53( 03-SEP-2024 ),2025,JAN Was successfully downloaded
26:05:2025-20:00:19 - INFO - LOG: Uttar Pradesh,SAHARANPUR RTO - UP11( 18-JAN-2018 ),2025,JAN Was successfully downloaded
26:05:2025-20:00:23 - INFO - LOG: Maharashtra,PHALTAN - MH53( 03-SEP-2024 ),2025,FEB Was successfully downloaded
26:05:2025-20:00:32 - INFO - LOG: Uttar Pradesh,SAHARANPUR RTO - UP11( 18-JAN-2018 ),2025,FEB Was successfully downloaded
26:05:2025-20:00:36 - INFO - LOG: Maharashtra,PHALTAN - MH53( 03-SEP-2024 ),2025,MAR Was successfully downloaded
26:05:2025-20:00:46 - INFO - LOG: Uttar Pradesh,SAHARANPUR RTO - UP11( 18-JAN-2018 ),2025,MAR Was successfully downloaded
26:05:2025-20:00:50 - INFO - LOG: Maharashtra,PHALTAN - MH53( 03-SEP-2024 ),2025,APR Was successfully downloaded
26:05:2025-20:00:59 - INFO - LOG: Uttar Pradesh,SAHARANPUR RTO - UP11( 18-JAN-2018 ),2025,APR Was successfully downloaded
26:05:2025-20:01:04 - INFO - LOG: Maharashtra,PHALTAN - MH53( 03-SEP-2024 ),2025,MAY Was successfully downloaded
26:05:2025-20:01:13 - INFO - LOG: Uttar Pradesh,SAHARANPUR RTO - UP11( 18-JAN-2018 ),2025,MAY Was successfully downloaded
26:05:2025-20:01:30 - INFO - LOG: Maharashtra,PUNE - MH12( 25-JAN-2017 ), No Records Found for year 2025
26:05:2025-20:01:37 - INFO - LOG: Maharashtra,PUNE - MH12( 25-JAN-2017 ), No Records Found for year 2025
26:05:2025-20:01:42 - INFO - LOG: Uttar Pradesh,SAHJAHANPUR - UP27( 15-FEB-2018 ),2025,JAN Was successfully downloaded
26:05:2025-20:01:48 - INFO - LOG: Maharashtra,PUNE - MH12( 25-JAN-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:01:56 - INFO - LOG: Uttar Pradesh,SAHJAHANPUR - UP27( 15-FEB-2018 ),2025,FEB Was successfully downloaded
26:05:2025-20:01:58 - INFO - LOG: Maharashtra,PUNE - MH12( 25-JAN-2017 ), No Records Found for year 2025
26:05:2025-20:02:06 - INFO - LOG: Maharashtra,PUNE - MH12( 25-JAN-2017 ), No Records Found for year 2025
26:05:2025-20:02:09 - INFO - LOG: Uttar Pradesh,SAHJAHANPUR - UP27( 15-FEB-2018 ),2025,MAR Was successfully downloaded
26:05:2025-20:02:23 - INFO - LOG: Uttar Pradesh,SAHJAHANPUR - UP27( 15-FEB-2018 ),2025,APR Was successfully downloaded
26:05:2025-20:02:29 - INFO - LOG: Maharashtra,RTO AHEMEDNAGAR - MH16( 16-MAR-2017 ), No Records Found for year 2025
26:05:2025-20:02:37 - INFO - LOG: Uttar Pradesh,SAHJAHANPUR - UP27( 15-FEB-2018 ),2025,MAY Was successfully downloaded
26:05:2025-20:02:40 - INFO - LOG: Maharashtra,RTO AHEMEDNAGAR - MH16( 16-MAR-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:02:53 - INFO - LOG: Maharashtra,RTO AHEMEDNAGAR - MH16( 16-MAR-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:03:04 - INFO - LOG: Maharashtra,RTO AHEMEDNAGAR - MH16( 16-MAR-2017 ), No Records Found for year 2025
26:05:2025-20:03:06 - INFO - LOG: Uttar Pradesh,Sambhal ARTO - UP38( 30-NOV-2017 ),2025,JAN Was successfully downloaded
26:05:2025-20:03:11 - INFO - LOG: Maharashtra,RTO AHEMEDNAGAR - MH16( 16-MAR-2017 ), No Records Found for year 2025
26:05:2025-20:03:20 - INFO - LOG: Uttar Pradesh,Sambhal ARTO - UP38( 30-NOV-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:03:33 - INFO - LOG: Uttar Pradesh,Sambhal ARTO - UP38( 30-NOV-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:03:38 - INFO - LOG: Maharashtra,RTO AKOLA - MH30( 20-FEB-2017 ),2025,JAN Was successfully downloaded
26:05:2025-20:03:47 - INFO - LOG: Uttar Pradesh,Sambhal ARTO - UP38( 30-NOV-2017 ),2025,APR Was successfully downloaded
26:05:2025-20:03:52 - INFO - LOG: Maharashtra,RTO AKOLA - MH30( 20-FEB-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:04:00 - INFO - LOG: Uttar Pradesh,Sambhal ARTO - UP38( 30-NOV-2017 ),2025,MAY Was successfully downloaded
26:05:2025-20:04:05 - INFO - LOG: Maharashtra,RTO AKOLA - MH30( 20-FEB-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:04:19 - INFO - LOG: Maharashtra,RTO AKOLA - MH30( 20-FEB-2017 ),2025,APR Was successfully downloaded
26:05:2025-20:04:30 - INFO - LOG: Uttar Pradesh,Sant Kabir Nagar - UP58( 12-DEC-2017 ),2025,JAN Was successfully downloaded
26:05:2025-20:04:32 - INFO - LOG: Maharashtra,RTO AKOLA - MH30( 20-FEB-2017 ),2025,MAY Was successfully downloaded
26:05:2025-20:04:44 - INFO - LOG: Uttar Pradesh,Sant Kabir Nagar - UP58( 12-DEC-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:04:57 - INFO - LOG: Uttar Pradesh,Sant Kabir Nagar - UP58( 12-DEC-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:05:02 - INFO - LOG: Maharashtra,R.T.O.BORIVALI - MH47( 21-APR-2017 ),2025,JAN Was successfully downloaded
26:05:2025-20:05:11 - INFO - LOG: Uttar Pradesh,Sant Kabir Nagar - UP58( 12-DEC-2017 ),2025,APR Was successfully downloaded
26:05:2025-20:05:16 - INFO - LOG: Maharashtra,R.T.O.BORIVALI - MH47( 21-APR-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:05:24 - INFO - LOG: Uttar Pradesh,Sant Kabir Nagar - UP58( 12-DEC-2017 ),2025,MAY Was successfully downloaded
26:05:2025-20:05:29 - INFO - LOG: Maharashtra,R.T.O.BORIVALI - MH47( 21-APR-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:05:43 - INFO - LOG: Maharashtra,R.T.O.BORIVALI - MH47( 21-APR-2017 ),2025,APR Was successfully downloaded
26:05:2025-20:05:54 - INFO - LOG: Uttar Pradesh,SHAMLI ARTO - UP19( 08-FEB-2018 ),2025,JAN Was successfully downloaded
26:05:2025-20:05:56 - INFO - LOG: Maharashtra,R.T.O.BORIVALI - MH47( 21-APR-2017 ),2025,MAY Was successfully downloaded
26:05:2025-20:06:08 - INFO - LOG: Uttar Pradesh,SHAMLI ARTO - UP19( 08-FEB-2018 ),2025,FEB Was successfully downloaded
26:05:2025-20:06:21 - INFO - LOG: Uttar Pradesh,SHAMLI ARTO - UP19( 08-FEB-2018 ),2025,MAR Was successfully downloaded
26:05:2025-20:06:26 - INFO - LOG: Maharashtra,RTO CHANDRAPUR - MH34( 25-APR-2017 ),2025,JAN Was successfully downloaded
26:05:2025-20:06:35 - INFO - LOG: Uttar Pradesh,SHAMLI ARTO - UP19( 08-FEB-2018 ),2025,APR Was successfully downloaded
26:05:2025-20:06:40 - INFO - LOG: Maharashtra,RTO CHANDRAPUR - MH34( 25-APR-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:06:48 - INFO - LOG: Uttar Pradesh,SHAMLI ARTO - UP19( 08-FEB-2018 ),2025,MAY Was successfully downloaded
26:05:2025-20:06:53 - INFO - LOG: Maharashtra,RTO CHANDRAPUR - MH34( 25-APR-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:07:07 - INFO - LOG: Maharashtra,RTO CHANDRAPUR - MH34( 25-APR-2017 ),2025,APR Was successfully downloaded
26:05:2025-20:07:18 - INFO - LOG: Uttar Pradesh,Shravasti - UP46( 14-DEC-2017 ),2025,JAN Was successfully downloaded
26:05:2025-20:07:20 - INFO - LOG: Maharashtra,RTO CHANDRAPUR - MH34( 25-APR-2017 ),2025,MAY Was successfully downloaded
26:05:2025-20:07:32 - INFO - LOG: Uttar Pradesh,Shravasti - UP46( 14-DEC-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:07:45 - INFO - LOG: Uttar Pradesh,Shravasti - UP46( 14-DEC-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:07:50 - INFO - LOG: Maharashtra,RTO JALGAON - MH19( 24-MAR-2017 ),2025,JAN Was successfully downloaded
26:05:2025-20:07:59 - INFO - LOG: Uttar Pradesh,Shravasti - UP46( 14-DEC-2017 ),2025,APR Was successfully downloaded
26:05:2025-20:08:04 - INFO - LOG: Maharashtra,RTO JALGAON - MH19( 24-MAR-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:08:12 - INFO - LOG: Uttar Pradesh,Shravasti - UP46( 14-DEC-2017 ),2025,MAY Was successfully downloaded
26:05:2025-20:08:17 - INFO - LOG: Maharashtra,RTO JALGAON - MH19( 24-MAR-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:08:31 - INFO - LOG: Maharashtra,RTO JALGAON - MH19( 24-MAR-2017 ),2025,APR Was successfully downloaded
26:05:2025-20:08:41 - INFO - LOG: Maharashtra,RTO JALGAON - MH19( 24-MAR-2017 ), No Records Found for year 2025
26:05:2025-20:08:42 - INFO - LOG: Uttar Pradesh,Siddharth Nagar(naugarh) - UP55( 19-SEP-2017 ),2025,JAN Was successfully downloaded
26:05:2025-20:08:56 - INFO - LOG: Uttar Pradesh,Siddharth Nagar(naugarh) - UP55( 19-SEP-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:09:08 - INFO - LOG: Maharashtra,RTO LATUR - MH24( 15-MAR-2017 ),2025,JAN Was successfully downloaded
26:05:2025-20:09:09 - INFO - LOG: Uttar Pradesh,Siddharth Nagar(naugarh) - UP55( 19-SEP-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:09:21 - INFO - LOG: Maharashtra,RTO LATUR - MH24( 15-MAR-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:09:23 - INFO - LOG: Uttar Pradesh,Siddharth Nagar(naugarh) - UP55( 19-SEP-2017 ),2025,APR Was successfully downloaded
26:05:2025-20:09:35 - INFO - LOG: Maharashtra,RTO LATUR - MH24( 15-MAR-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:09:36 - INFO - LOG: Uttar Pradesh,Siddharth Nagar(naugarh) - UP55( 19-SEP-2017 ),2025,MAY Was successfully downloaded
26:05:2025-20:09:48 - INFO - LOG: Maharashtra,RTO LATUR - MH24( 15-MAR-2017 ),2025,APR Was successfully downloaded
26:05:2025-20:10:02 - INFO - LOG: Maharashtra,RTO LATUR - MH24( 15-MAR-2017 ),2025,MAY Was successfully downloaded
26:05:2025-20:10:06 - INFO - LOG: Uttar Pradesh,Sitapur - UP34( 18-DEC-2017 ),2025,JAN Was successfully downloaded
26:05:2025-20:10:20 - INFO - LOG: Uttar Pradesh,Sitapur - UP34( 18-DEC-2017 ),2025,FEB Was successfully downloaded
26:05:2025-20:10:31 - INFO - LOG: Maharashtra,RTO MH04-Mira Bhayander FitnessTrack - MH203( 01-MAY-2022 ),2025,JAN Was successfully downloaded
26:05:2025-20:10:33 - INFO - LOG: Uttar Pradesh,Sitapur - UP34( 18-DEC-2017 ),2025,MAR Was successfully downloaded
26:05:2025-20:10:45 - INFO - LOG: Maharashtra,RTO MH04-Mira Bhayander FitnessTrack - MH203( 01-MAY-2022 ),2025,FEB Was successfully downloaded
26:05:2025-20:10:47 - INFO - LOG: Uttar Pradesh,Sitapur - UP34( 18-DEC-2017 ),2025,APR Was successfully downloaded
